Unnamed: 0,Id,Predicted_x,Predicted_y,Predicted_x.1,Predicted_y.1,Predicted_x.2,Predicted_y.2,result
2819,d221d53d51564aa3a2ec2aeaac0b324b,‘정보 네트워크’,‘정보 네트워크’,‘기계 네트워크’,‘기계 네트워크’,‘정보 네트워크’,‘기계 네트워크’,네트워크’
2820,76efe60824bf41fea358267eabc35417,서구식 자유민주주의,서구식 자유민주주의,자유민주주의,서구식 자유민주주의,서구식 자유민주주의,,자유민주주의
2821,b7fe7445c82f4e259f7b300dc945e867,헬 반도,헬 반도,헬 반도,헬 반도,헬 반도,헬 반도,헬 반도
2822,896b454ad9564948a79b3c449058b1a9,원모 팀장,팀장,,팀장,원모 팀장,팀장,팀장
2823,a62af2b3fc314e13a004d852874860ac,1983~1989년,1989년,1989년,1989년,1989년,1989년,1989년
2824,0ff2f5bc974f45feb1475e92ce934929,2002년,2002년,2002년,2001년,2002년,2002년,2002년
2825,966de7307d4645da94ec06cec8ab1e1c,‘우선협상권’,‘우선협상권’,,‘우선협상권’,‘우선협상권’,,‘우선협상권’
2826,4e087855cde84c4c89d002a1e3e5c2f5,2020년 5월 21일,2020년 5월 21일,,2020년 5월 21일,2020년 5월 21일,,2020년 5월 21일
2827,360e40225d5a48eb8c608cd2ab00808a,취홍빈,취홍빈,취홍빈,취홍빈,취홍빈,취홍빈,취홍빈
2828,499c91df947440f4815b90a8dcb870be,47.7대로,47.7대로,47.7대로,47.7대로,47.7대로,47.7대로,47.7대로
2829,e2c4bb5b35ea44f8924e9c20f5dc47b4,4000대,9200대,9200대,9200대,1만1000대,9200대,9200대
2830,665e845028d446038b25ab08bc2e14a6,18곳,18곳,18곳,18곳,18곳,18곳,18곳
2831,58778c4db3554f04911f6c2fdc51a892,‘915 인더스트리 갤러리’,‘915 인더스트리 갤러리’,,‘헤이 홈’,‘헤이 홈’,‘915 인더스트리 갤러리’,‘915 인더스트리 갤러리’
2832,6ee641c65b04448caf10b8bf3b44a00b,일본,일본,일본,일본,일본,일본,일본
2833,93ff1d8268584a19a9606e6ba05cee9d,"""라이트스펠""","""라이트스펠"" (LightSpell)","""라이트스펠"" (LightSpell)","""라이트스펠""","""라이트스펠""","""라이트스펠""","""라이트스펠"""
2834,20e1c3c075cc46c686d38ddaf10b8f40,8개,8개,8개,8개,8개,8개,8개
2835,266c6faed19544ae8f04e068774bb7a8,국민연금,국민연금,국민연금,국민연금,국민연금,국민연금,국민연금
2836,ba27391ecfd345ff89c2b98765911fce,24,24,24,24,24,24,24
2837,911cfb0daadf493b9615055c889b2855,7억8750만원,7억8750만원,7억8750만원,7억8750만원,7억8750만원,7억8750만원,7억8750만원
2838,dbc67ebb5d3e47fd8f51a18404fb128a,콜리플라워,콜리플라워,콜리플라워,콜리플라워,콜리플라워,콜리플라워,콜리플라워
2839,b528e9e7ccbe441ea76c8a3a7f486bee,,,2020년,,2020년,2020년,2020년
2840,1013f44a93894993b4e94ce64acea240,지난 7월 31일,지난 7월 31일,지난 7월 31일,지난 7월 31일,지난 7월 31일,7월 31일,7월 31일
2841,73b791e519ea4f2e963e45ee220b347d,‘4·1 부동산대책’,‘4·1 부동산대책’,‘4·1 부동산대책’,‘4·1 부동산대책’,‘4·1 부동산대책’,‘4·1 부동산대책’,‘4·1 부동산대책’
2842,d426d2ec5a0f4cbfb3764fc5815666a6,부총재,부총재,이주열 한국은행 총재 후보자는 3일 “앞으로 어떻게 해야 할지 막중한 책임감을 느낀다”며 10여분간의 전화 인터뷰에서 수차례 ‘책임’이란 단어를 언급했다.▷신임 총재로 내정된 소감은.“한국은행은 나의 평생직장이었다. 이곳에서 총재로 지명을 받은 건 무한한 영광이다. 하지만 내정의 기쁨보다 책임감이 나를 강하게 짓누르고 있다. 앞으로 어떻게 통화정책과 조직을 운영해야 할지 막중한 책임감을 느낀다.”▷그만큼 현재 한국 경제나 한은이 처한 상황이 어렵다는 건가.“글로벌 경제 상황이나 한국 경제 현실을 감안한 얘기가 아니다. 한은에 대한 국민의 기대가 있을 텐데 이러한 기대에 부응할 수 있을지를 말하는 것이다. 걱정을 안하면 그게 이상한 게 아닌가.”▷통화정책은 어떤 방향으로 이끌어 갈 예정인가.“아무리 원론적인 얘기라 해도 현 시점에서 (통화정책과 관련된) 얘기를 하면 시장이 민감하게 받아들일 수 있다. 청문회나 공식적인 자리가 아니면 정책 얘기는 하면 안 된다고 생각한다.”▷부총재에서 물러날 때 퇴임사 얘기가 회자되는데.“2012년 4월 부총재에서 물러날 때 김중수 총재의 조직 운영에 대해 충언을 하고 나왔다. 진심으로 나의 충언을 헤아려 주길 바랐다. 하지만 이후 상황이 묘하게 전개됐다. 총재와 각을 세운 것처럼 비쳐지고 오히려 조직 분위기를 해친 것 같아 안타까웠다.”▷부총재,부총재,하나금융연구소 고문,부총재,부총재
2843,258d758db44545388d7f940b241c0f88,이화경,이화경,이화경,이화경,이화경,이화경,이화경
2844,5ee4a3b2458d4207a1061cebdc5bfcc6,가와하라 시게미,가와하라 시게미,가와하라 시게미,가와하라 시게미,가와하라 시게미,가와하라 시게미,가와하라 시게미
2845,456dcfb3de474b15803ba0db3169dd98,모스크바,모스크바,중국,중국,모스크바,중국,중국
2846,c53c767b18e5497dbb9c06bd496408e9,2012년,2012년,2012년,2012년,2012년,2012년,2012년
2847,b75fe9520d9444de9d07aa91f588be3d,‘돌아와 나쁜 너’,‘잇츠 미(It’s me)’,‘돌아와 나쁜 너’,‘잇츠 미(It’s me)’,‘잇츠 미(It’s me)’,‘돌아와 나쁜 너’,‘잇츠 미(It’s me)’
2848,c133ef5a108f42e8ad1d23793efe35fb,광주,광주,부산,대덕,대덕연구단지,대구,광주
2849,7db063ae7b6b442da2bd7a6ed7d9ceeb,코로나19 확산 예방을 위해,최근 코로나19 확산 예방을 위해,코로나19 확산 예방을 위해,코로나19 확산 예방을 위해,코로나19 확산,코로나19 확산 예방,코로나19 확산
2850,d8cc0791f24e45ba979ec0edec64af11,2008년,2008년,2008년,2008년,2008년,2008년,2008년
2851,ecb39f73e6274dbeace802034df6c5ac,통합진보당,통합진보당,통합진보당,통합진보당,통합진보당,통합진보당,통합진보당
2852,9edefd0b24e347c2bfc74014d2b57815,삼성전기,LG이노텍,LG이노텍,삼성전기,삼성전기,LG이노텍,LG이노텍
2853,3ab54faf771b4bfea3442b66d8fae74f,1988년,1988년,1988년,1988년,1988년,1988년,1988년
2854,41f9375f8d93402a8f95cd0db1dd5af5,남자,남자,,"20대의 경우 남자는 39.8%, 여자",여자,,여자
2855,fcf658f283e14d8ebc19d096dc93ea11,경북,경북도,경북도,경북도,경북도,경북도,경북도
2856,a863b0dd72af4a6d93642171759ab258,일본,미국,일본,일본,일본,일본,일본
2857,b68aa89e633247e998d910fc7719e446,"‘그때, 우리 사랑했을 때’","‘그때, 우리 사랑했을 때’","‘그때, 우리 사랑했을 때’",‘그림’,"‘그때, 우리 사랑했을 때’","‘그때, 우리 사랑했을 때’","‘그때, 우리 사랑했을 때’"
2858,6a9b44dcef0d4c83a22f9f08b2c41d23,‘지각에 쓴 택시비,‘당장의 생계 유지를 위해’,‘코로나19로 경제사정이 여의치 않거나 낙관할 수 없어서(12.9%)’,‘당장의 생계 유지를 위해,‘당장의 생계 유지를 위해,‘코로나19로 경제사정이 여의치 않거나 낙관할 수 없어서(12.9%)’,‘당장의 생계 유지를
2859,f83daddd3a0b4c47906b7affe84b8c9e,‘세부사항증명서’,기본증명서,‘세부사항증명서’,‘세부사항증명서’,‘세부사항증명서’,‘세부사항증명서’,‘세부사항증명서’
2860,4e93a2a51df744d08826c3ac4041d971,1만3500원,1만5000원,1만5000원,1만3500원,1만5000원,1만5000원,1만5000원
2861,2874d56f64574c41bfdc4221759c9af9,잉베 슬링스테드,잉베 슬링스테드,잉베 슬링스테드,잉베 슬링스테드,잉베 슬링스테드,잉베 슬링스테드,잉베 슬링스테드
2862,d5ae462648c94771b40975a5178407ea,임개,임개,임개,임개,임개,임개,임개
2863,d9431a11735345389993be1ffc1ff2db,김유식,김유식,김유식,김유식,김유식,김유식,김유식
2864,85954e1cd2a84c2cb2b7a434cecb31a2,최종 임원면접,최종 임원면접,최종 임원면접,최종 임원면접,최종 임원면접,최종 임원면접,최종 임원면접
2865,9ff4ebf7aa314ec5893771054cfe97ea,권계면 부근,권계면 부근,권계면 부근,권계면 부근,권계면 부근,권계면 부근,권계면 부근
2866,e89c64579b63422bb00b0d7c521db85b,노원구,서초구,서초구,서초구,노원구,서초구,서초구
2867,7f7019b334f5437ebba9b320484c93c4,플랑베르주,잔 파르티잔느,플랑베르주,잔 파르티잔느,잔 파르티잔느,플랑베르주,잔 파르티잔느
2868,a768caac335b4761bda8c7fab2645450,‘세상의 저편’,’,‘축지법과 비행술(The Ways of Folding Space & Flying)’,‘축지법과 비행술(The Ways of Folding Space & Flying)’,‘세상의 저편’,‘축지법과 비행술(The Ways of Folding Space & Flying)’,‘축지법과 비행술(The Ways of Folding Space & Flying)’
2869,5162c2da09c64692981d19ec2e2c88ab,2004년,2004년,10년,2004년,2004년,10년,2004년
2870,342b4666715f4ca489d36378da34eb63,황화구리 결정 (Cu2S),황화구리 결정,황화구리 결정,황화구리 결정 (Cu2S),황화구리 결정 (Cu2S),황화구리 결정,황화구리 결정
2871,96e78a50c7294a6498353d15aa14da7b,웡원하오,웡원하오,웡원하오(s=翁文灏|t=翁文灝),웡원하오,웡원하오,웡원하오(s=翁文灏|t=翁文灝),웡원하오
2872,5190c18a927a4e67b43594e4570895c2,경쟁,경쟁,경쟁,경쟁,경쟁체제 도입,경쟁체제 도입,경쟁
2873,d60e85ea9644417ba30383b89c3a4b47,사회주의,사회주의,사회주의,중일 전쟁 발발과 함께 조선과 일본 사이의 문제가 세계라는 무대로 확대되어 사회주의,사회주의,사회주의,사회주의
2874,4bb67e4b97c849bf8c8a3d516e7a4011,‘LG 런치 세미나’,‘LG 런치 세미나’,‘LG 런치 세미나’,‘LG 런치 세미나’,‘LG 런치 세미나’,‘LG 런치 세미나’,‘LG 런치 세미나’
2875,052bbba4eb6643b8a053271d7999eedd,1857년,1857년,1857년,1857년,1857년,1857년,1857년
2876,9bc0ba1d6541401daa90a6273acc56aa,문예회관,문예회관,문예회관,문예회관,문예회관,문예회관,문예회관
2877,1b94c932bace460294c23331f317260f,18만8915건,18만8915건,,18만8915건,18만8915건,18만8915건,18만8915건
2878,a9e399cb597b4b71ae1c5e1cef5ec153,증손회사 100% 지분 보유 규제,증손회사 100% 지분 보유 규제,증손회사 100% 지분 보유 규제,증손회사 100% 지분 보유 규제,증손회사 100% 지분 보유 규제,증손회사 100% 지분 보유 규제,증손회사 100% 지분 보유 규제
2879,91aae482f24942b88a8c77cda247e1dc,구글,구글,구글,구글,구글,구글,구글
2880,bbb7da62254549cb8bbafc7350ec8311,SC,SC,,SC,SC,SC,SC
2881,28f387134b0f431eb6232b9357021ad3,모티브인텔리전스,모티브인텔리전스,모티브인텔리전스,모티브인텔리전스,모티브인텔리전스,모티브인텔리전스,모티브인텔리전스
2882,4ffe09f260e54ae9a8124c95a86813f7,임금,임금,임금,임금,임금,임금,임금
2883,ffc0bcfc091a485a8ea2ff0a16ebfa7e,350만원,350만원에서 380만원,380만원,380만원,350만원에서 380만원,380만원,380만원
2884,3fd70140ab8b43bf8bc5b72698255007,7곳,7곳,7곳,7곳,7곳,7곳,7곳
2885,91ef88a416b84a41bf3d1a6f8eb2b5ad,1만8337대,1만8337대,1만8337대,1만8337대,1만8337대,1만8337대,1만8337대
2886,bad8567922a94ae2b6632ea522e3177b,한국소프트웨어세계화연구원 이사장,이사장,한국소프트웨어세계화연구원 이사장,이사장,이사장,한국소프트웨어세계화연구원 이사장,이사장
2887,6151358fc169414f8971f5ebf2a74a0e,미국,미국,미국,미국,미국,미국,미국
2888,5967f00d98b34312a48b2a01c3bac4c4,런던,런던,셔우드 숲,셔우드 숲,셔우드 숲,셔우드 숲,셔우드 숲
2889,dd9da1327a6e46a1a68cb28caebb2ffe,1888,1888,1888년,1888년,1888년,1888년,1888년
2890,5fcdfd391199446b90a9f84dbea9e29f,사내이사,사내이사,사내이사,사내이사,CEO추천위원장,사내이사,사내이사
2891,8fa2528dd4f54501bef10b48d09a1d71,2억년,2억년,2억년 전,2억년,2억년,2억년,2억년
2892,069b5a29a4e14517ae8d04a1c1b6614d,‘여신상시감시시스템’,‘여신상시감시시스템’,‘여신상시감시시스템’,‘여신상시감시시스템’,‘여신상시감시시스템’,‘여신상시감시시스템’,‘여신상시감시시스템’
2893,30a64b6aae294f94a0ede0aa1b963803,기업은행,산업은행,,산업은행,산업은행,,산업은행
2894,e27de9c404ba49948e996622e1fd1b11,연세대,인하대,인하대,인하대,고려대,인하대,인하대
2895,91300c73f5ca44a49abeefd8094ad32c,레일 브레이크,레일 브레이크,레일 브레이크,레일 브레이크,레일 브레이크,레일 브레이크,레일 브레이크
2896,e186bcddcd9f43b9b164663f3ace401a,두 개의,200여,두 개의,두 개의,두 개의,두 개의,두 개의
2897,844527690456488cb6a422a09e4ace19,국회 안전행정위원회,국회 안전행정위원회,국회 안전행정위원회,국회 안전행정위원회,국회 안전행정위원회,국회 안전행정위원회,국회 안전행정위원회
2898,8520982a8fc34db2abfa74399e0c488a,2011년,2011년,2011년,2011년,2011년,2011년,2011년
2899,17302bac1c2c41b7b5bd983942fc1c87,노동당,노동당,노동당,노동당,노동당,노동당,노동당
2900,d7d774a96326484d97ea5f360c19a09c,니콜라이 고골리,니콜라이 고골리,함대훈,니콜라이 고골리,니콜라이 고골리,니콜라이 고골리,니콜라이 고골리
2901,cfe19faaffdb406aaf169c50473067f6,신년사,사업,신년사,신년사,새해인사 모임,신년사,신년사
2902,c99e729b90a0440fb9a472d29d3b338d,일본,일본,일본,일본,일본,일본,일본
2903,7850c0c4db53407599a28d67963f79cb,2011년,2011년,"2012년 7632건, 지난해","2012년 7632건, 지난해",2012년,2011년,2012년
2904,faad5b9c9c564615a318639ce66760c8,생명보험협회장,생명보험협회장,사장,생명보험협회장,생명보험협회장,생명보험협회장(사진)은 40여년 전 신입사원 연수 때 만난 한 선배로부터 지난해 말 문자메시지를 받았다. 생명보험협회장,생명보험협회장
2905,50361005f2f94c4997d957d04a8b811f,22.3%,22.3%,22.3%,22.3%,22.3%,22.3%,22.3%
2906,c289acb2fa63406da7bfbc5c0c8ff2c9,담보물의 상태,담보물의 상태,담보물의 상태,담보물의 상태,담보물의 상태,담보물의 상태,담보물의 상태
2907,2132bfb7eed94003a797573d19db0468,중동호흡기증후군,중동호흡기증후군(MERS·메르스),중동호흡기증후군(MERS·메르스),중동호흡기증후군,중동호흡기증후군,중동호흡기증후군(MERS·메르스),중동호흡기증후군(MERS·메르스)
2908,aab5ac984f0840898be9cff931ea2f27,인터넷,인터넷,인터넷,인터넷,인터넷,인터넷,인터넷
2909,9e711266e66b496bb72fd06c7dbd7fdb,케랄라 주의 파일럿 양성 학교,케랄라 주의 파일럿 양성 학교,케랄라 주의 파일럿 양성 학교,케랄라 주의 파일럿 양성 학교,케랄라 주의 파일럿 양성 학교,케랄라 주의 파일럿 양성 학교,케랄라 주의 파일럿 양성 학교
2910,8e3fc0e86c3b45db8feb64e83050c31c,26일,26일,26일,지난 26일,26일,26일,26일
2911,7e97b6322c364805a3bc07360070d3d8,가을 축제 이벤트,가을 축제 이벤트,가을 축제 이벤트,가을 축제 이벤트,가을 축제 이벤트,가을 축제 이벤트,가을 축제 이벤트
2912,64d5b71891a84bdab56c7bec1e967f45,29일,17일,17일,29일,29일,17일,17일
2913,ccaf5d1ed123472191cc9a53255d5e9a,7월,7월,7월,7월,7월,7월,7월
2914,478a16341fef408694da6a9ee899b826,190억달러,190억달러,190억달러,190억달러,190억달러,190억달러,190억달러
2915,2463eb1b69a84ead9e8048d7951f93f1,2005년,2005년,1959년,2005년,2005년,2005년,2005년
2916,f4791a65d7204998836ded6252fe4149,엘니뇨,엘니뇨,엘니뇨,엘니뇨,엘니뇨,엘니뇨,엘니뇨
2917,d3ee49cb46c5452fab1c31a95567f0b8,진제,진제,진제,진제,진제 스님,진제 스님,진제
2918,c02ebc93b3f84bfa9a2f0771ec0b1ff3,300페타플롭(PF),300페타플롭(PF),300페타플롭(PF),6PF,300페타플롭,300페타플롭(PF),300페타플롭(PF)
2919,5f0d4d2c80e44a2a86a519311cbed00d,‘우유빙수 설(雪)’,‘우유빙수 설(雪)’,‘우유빙수 설(雪)’,‘우유빙수 설(雪)’,‘우유빙수 설(雪)’,‘우유빙수 설(雪)’,‘우유빙수 설(雪)’
2920,19edbf4a756549e2b9fbb3eaaac7574a,5996억원,5996억원,5996억원,5996억원,5996억원,5996억원,5996억원
2921,63ea15c2f2a64f6aa372e8e45eb63a19,휠,원형의 휠,원형의 휠,원형의 휠,원형의 휠,원형의 휠,휠
2922,9ecd09fab6904248b9e5bdcc2bbd74bf,2011년,2011년,2011년,2011년,2011년,2011년,2011년
2923,6ffaf5ba66df436087742bf81b73031c,오툉의 리첼다,오툉의 리첼다,오툉의 리첼다,오툉의 리첼다,오툉의 리첼다,오툉의 리첼다,오툉의 리첼다
2924,ddd5ab11596742d29f03f0ca880bff9c,마무드 2세,오스만 2세,,마무드 2세,마무드 2세,,2세
2925,85e949489bba48baa52a0fb3d7cc82da,알톤스포츠,KB금융그룹,KB금융그룹,KB금융그룹,KB금융그룹,KB금융그룹,KB금융그룹
2926,5a55306a740e4855be4f230cb4774751,건설원가,건설원가,건설원가,건설원가,건설원가,건설원가,건설원가
2927,dbf248af58a746e6be43922bff73c0b7,15년간,15년,15년,15년,15년,15년,15년
2928,b898ca0863694da3bec4ab1a83b0e10c,개포주공1단지,개포주공1단지,개포주공1단지,개포주공1단지,개포주공1단지,개포주공1단지,개포주공1단지
2929,60a0dfd5723a4d638edeedf3b31cd829,2011년 3월 19일,2011년 3월 19일,2011년 3월 19일,2011년 3월 19일,2011년 3월 19일,2011년 3월 19일,2011년 3월 19일
2930,2f9d96767a52458d903c2857ee5e5561,송국빈,송국빈,송국빈,송국빈,송국빈,송국빈,송국빈
2931,de39f71fc35243198a0cb7d807402b53,러브 호텔의 어느 룸,러브 호텔의 어느 룸,러브 호텔의 어느 룸,러브 호텔의 어느 룸,러브 호텔의 어느 룸,러브 호텔의 어느 룸,러브 호텔의 어느 룸
2932,bc005f616f424720a54d05904f080661,4.9%,4.9%,4.9%,4.9%,4.9%,4.9%,4.9%
2933,5fd9c03ee15545d99145aa7c4cdc6309,퍼시스,퍼시스,퍼시스,퍼시스,퍼시스,퍼시스,퍼시스
2934,a9b2c89d9ec34671997671447ad3277a,"5,000원","5,000원","5,000원","5,000원","5,000원","5,000원","5,000원"
2935,6424a292b8f443c6a730f12dbec4cb53,108억원,108억원,108억원,108억원,108억원,108억원,108억원
2936,2b108cf7e191464cbd9d1eb6dd78e664,4일,사흘,4일,4일,사흘,사흘,사흘
2937,ac368572652c456c81ddfc023624b29b,물채,물채,물채,물채,물채,물채,물채
2938,bb85bdb379ff47b3aebed89163bd9413,확률정보,확률정보,확률정보,확률정보,확률정보,확률정보,확률정보
2939,c859c9ba16484a85870e8a1ae03005bf,퍼니프로,퍼니프로,퍼니프로,퍼니프로,퍼니프로,퍼니프로,퍼니프로
2940,09edaad8ee8646ccb4a10d0b00a13cf0,경우궁,경복궁,경복궁,경우궁,경우궁,,경우궁
2941,de2d43b25a974fe0b29b054a0dd61827,4위,4위,4위,4위,4위,4위,4위
2942,d4c9ce51cb514500a248eac0a3699874,22일,22일,22일,22일,10월6일,10월6일,22일
2943,317f23ab05a143de8b897951794feea4,왕쓰충,왕쓰충,왕쓰충,왕쓰충,왕쓰충,왕쓰충,왕쓰충
2944,dbc549e47e104c9e8ae9a92a7fbfff96,강대련,강대련,강대련,강대련,강대련,강대련,강대련
2945,5a056dfc08ff49ff82f025b0f58242b9,경연,부여현감(扶餘縣監),,경연,학교,,경연
2946,1dfafd2b7d874680a33b7ac1b94bf9c7,경제,경제,경제,경제,경제,경제,경제
2947,bfc9b11c21d145f0870bd66f5080e34d,큰곰자리 운동성군,안시 이중성,큰곰자리 운동성군,큰곰자리 운동성군,안시 이중성,큰곰자리 운동성군,큰곰자리 운동성군
2948,212541d5e70c43d5a80e730f2623c7eb,마곡사파,마곡사파,마곡사파,마곡사파,마곡사파,마곡사파,마곡사파
2949,6188c70666d4456c934ada82db2e1a24,‘벼룩시장 인증 마크제’,‘벼룩시장 인증 마크제’,‘벼룩시장 인증 마크제’,‘벼룩시장 인증 마크제’,‘벼룩시장 인증 마크제’,‘벼룩시장 인증 마크제’,‘벼룩시장 인증 마크제’
2950,dfae4d34004f4ae49df169070900e3e5,수평적 관계,수평적 관계,수평적 관계,위계 서열적 관계에서 벗어난 수평적 관계,위계 서열적 관계에서 벗어난 수평적 관계,수평적 관계,수평적 관계
2951,796ba583ab4b450aa96026ad65737435,도리멘 후작 부인,도리멘 후작 부인,도리멘 후작 부인,도리멘 후작 부인,도리멘 후작 부인,도리멘 후작 부인,도리멘 후작 부인
2952,4f3e743f448a4864acb1ebac6d149b76,조선혁명간부학교,조선혁명간부학교,조선혁명간부학교,조선혁명간부학교,한국학생 독립중대,조선혁명간부학교,조선혁명간부학교
2953,8278a05108164111949af2e2c5020aa1,4개,4개,4개,4개,4개,8관왕,4개
2954,3f104b68cb774adaa3f8cf20efad95a2,LG전자,LG전자,LG전자,LG전자,LG전자,LG전자,LG전자
2955,445cb53dab784f999e00302c51b08138,서울 홍대 앞 한 호프집,서울 홍대 앞 한 호프집,서울 홍대 앞 한 호프집,서울 홍대 앞 한 호프집,서울 홍대 앞 한 호프집,서울 홍대 앞 한 호프집,서울 홍대 앞 한 호프집
2956,63c2647306f24da5be926329b1836fd0,49조5914억원,49조5914억원,47조1364억원,49조5914억원,49조5914억원,47조1364억원,49조5914억원
2957,4e75d06c38534d1dab0294bdce08645f,머시아와 에식스에 부르크,머시아와 에식스에 부르크,부르크,부르크,부르크,부르크,부르크
2958,3dfe7cbd901549d6b2eb701b30657c77,비드,비드,비드,비드,비드,비드,비드
2959,a158f4e98f9543328a030d8e16446551,이창용,이창용,이창용,이창용,이창용,신현송,이창용
2960,9db3988687e5471b8b0a2f2b641c6979,한빛미디어,한빛미디어,,한빛미디어,한빛미디어,,한빛미디어
2961,6a15b970afc1459a8e017135898fc3ed,2011년,2011년,2011년,2011년,2011년,2011년,2011년
2962,b997aea5a9f243a18d21a030c3f41109,크리슈나무르티,크리슈나무르티,크리슈나무르티,크리슈나무르티,크리슈나무르티,크리슈나무르티,크리슈나무르티
2963,5688350ff5a148bcb976dce2e38a0b9c,대전 월드컵경기장,대전 월드컵경기장,대전 월드컵경기장,대전 월드컵경기장,대전 월드컵경기장,대전 월드컵경기장,대전 월드컵경기장
2964,664dd70274fc442bae5b7709c4f584c7,『전체주의의 기원』,『전체주의의 기원』,『전체주의의 기원』,『전체주의의 기원』,『전체주의의 기원』,『전체주의의 기원』,『전체주의의 기원』
2965,e1a8dcd7a2f644c0af05ce10e49b22ed,화살,화살,화살,화살,화살,화살,화살
2966,d3aaf5c85599492baa1589ec52653e72,시진핑,시진핑,시진핑,궈융샹,시진핑,시진핑,시진핑
2967,2cfa206b166440f58ff30b8e994f9b5d,9500억원,9500억원,9500억원,9500억원,9500억원,9500억원,9500억원
2968,fe4fae1f5bce429188b93db6f04a1695,정민,다산 정약용(1762~1836),다산 정약용,다산 정약용,이덕무,다산 정약용(1762~1836),다산
2969,98441099f5b0455fbf567254a5ae78b7,서울 강남권 재건축 아파트,서울 강남권 재건축 아파트,서울 강남권 재건축 아파트,서울 강남권 재건축 아파트,서울 강남권 재건축 아파트,서울 강남권 재건축 아파트,서울 강남권 재건축 아파트
2970,c4bc8032277441abbf7bb32e286aa7cc,파라누쉬 시나이,시린 에바디,시린 에바디,시린 에바디,시린 에바디,시린 에바디,시린 에바디
2971,4fb84466aa3349119d94ca7c53d2af6a,1930년,1930년,1930년,1930년,1930년,1930년,1930년
2972,1439fa14019b4581988a6dec15b972d1,쿠시먼앤드웨이크필드,쿠시먼앤드웨이크필드,,로이터통신,쿠시먼앤드웨이크필드,,쿠시먼앤드웨이크필드
2973,27eb55d0b3514ddd99791bb50139e47e,서울 동대문구에 있는 경동시장,서울 동대문구,경동시장,노량진수산시장,노량진수산시장,서울 동대문구,서울
2974,48eaf7afed4045e18c442f34cea360c3,150만㎾,150만㎾,150만㎾,10만㎾,150만㎾급,150만㎾급,150만㎾
2975,a62874f2331345719d5b88b016e35952,개신교의 자유,개신교의 자유,,개신교의 자유,개신교의 자유,개신교의 자유,개신교의 자유
2976,8a8962bd04d741a8bc37ffcb2710c624,대당 1320만원,1000만원,1320만원,1000만원,1000만원,1320만원,1000만원
2977,04f67e57a42e4406b8e84bd9e8f5c5cc,로널드 코스,로널드 코스,로널드 코스,로널드 코스,로널드 코스,로널드 코스,로널드 코스
2978,f95702a6c68a4573af06f1245ebaccca,7334개)보다 541곳,7334개,7334개)보다 541곳,7334개,7334개,7334개,7334개
2979,b6f5ea39f8aa4d52afba0e66255a9e9d,2009년,2009년,2009년,2009년,,2009년,2009년
2980,8e6c5589c1994f959aeeabf01637f356,통합도산법,‘채무자 회생 및 파산에 관한 법률’,‘채무자 회생 및 파산에 관한 법률’(이하 통합도산법),‘채무자 회생 및 파산에 관한 법률’(이하 통합도산법),‘채무자 회생 및 파산에 관한 법률’,‘채무자 회생 및 파산에 관한 법률’(이하 통합도산법),‘채무자 회생 및 파산에 관한
2981,c6a5c62edf3341dd87fd2eacf82853d6,조선 중기,조선 중기,조선 중기,조선 중기,조선 중기,조선 중기,조선 중기
2982,b449e76302fc4d4481aa233b05ee9c1b,22조982억원,11조9178억원,11조9178억원,11조9178억원,11조9178억원,11조9178억원,11조9178억원
2983,4187c95e1b9f4612a206831ed870c8ea,수소와 헬륨,기체 또는 얼음),수소와 헬륨,수소와 헬륨,수소와 헬륨,수소와 헬륨,수소와 헬륨
2984,3c715d457df84633a86ea1a010f45dd7,‘차량정보표출’,‘차량정보표출’,‘안전운행도우미’,‘차량정보표출’,‘차량정보표출’,‘안전운행도우미’,‘차량정보표출’
2985,aa7dfcc05a854c8f8fc4b7d594edd268,‘아이나비 커넥티드 서비스’,‘아이나비 커넥티드 서비스’,‘아이나비 커넥티드 스텐다드 서비스’,‘아이나비 커넥티드 서비스’,‘아이나비 커넥티드 서비스’,‘아이나비 커넥티드 스텐다드 서비스’,‘아이나비 커넥티드
2986,87f0874aa54f4e9da1bf2d45102ff546,17곳,17곳,17곳,17곳,17곳,17곳,17곳
2987,0040b7493f274c048613570d672f8267,스테인리스강,스테인리스강,스테인리스강,스테인리스강,스테인리스강,스테인리스강,스테인리스강
2988,b820714950e541b8ba701dcd20c5ab5f,코스텔니치카,자기,코스텔니치카,코스텔니치카,코스텔니치카,코스텔니치카,코스텔니치카
2989,cecb6590fb0f45a5b7941b4e377c7dbc,삼화고속,삼화고속,삼화고속,금아리무진,삼화고속,삼화고속,삼화고속
2990,395ff15b1d0549cfaa0487e2dcf2680f,5000만원,5000만원,5000만원,"5000만원, 84㎡ A형 1000만원",5000만원,5000만원,5000만원
2991,5f74be6e34804a1786c03604265444c3,28.3%,28.3%,"7110억원, 1973억원",3441억원,3441억원,13.2%,3441억원
2992,aa2b7b7637be4fc4a2e1d6d8095b0dce,10월,10월,10월,10월,10월,10월,10월
2993,f4f854101807447e93a6a66849f2acaa,186명,186명,186명,186명,186명,186명,186명
2994,8df645048ae848e68fde0d4f9cc7aea9,2009년,2009년,2009년,2009년,2009년,2009년,2009년
2995,de669d9dcdbf453e919f46ed040e12f0,에스티앤컴퍼니,에스티앤컴퍼니,에스티앤컴퍼니,에스티앤컴퍼니,해커스,에스티앤컴퍼니,에스티앤컴퍼니
